feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,cat_city,target
-2.48252679982581,-0.7342980855106448,1.5899687165278076,0.5922761920384081,-1.5714199983383004,-0.46669348891340506,0.036274488808955674,-0.9323712431819872,Islamabad,1
1.0699576822680794,-2.684483931282416,0.11589906972541897,1.6746057498766755,0.857898825291343,1.523697535392104,3.534071789888155,0.5535695310677933,Islamabad,0
0.3074661828696833,0.7947492156580319,-2.1456748268179853,-1.5471490733848206,0.029430591677552183,3.73054642709199,2.2792618437023195,0.5166444459359673,Lahore,1
1.1599263086195308,-1.693740252468643,1.914748051410606,0.3638538781648206,1.221294945685148,-1.9651202282109723,1.3317893162664773,0.13395838058023532,Lahore,1
1.0332196707262493,-0.7671592258504805,-0.30993407421053276,-1.0724562857110214,-0.32115903870570245,-0.33508955653833483,0.8307281133517829,-1.5856257067695927,Lahore,1
-0.04219849484253202,-1.1899452954029903,-0.20369688444935163,-0.06309315977685981,-0.20698458909836875,0.6620911339633595,1.3660142058654048,-1.031025275147307,Karachi,0
-4.200337807107877,-1.3438807338910466,1.6743954367904768,3.1178554782654047,1.9120054690526975,-0.4139359147783991,-1.3333100503315043,1.1640601525859375,Karachi,1
0.9754908706365923,-2.1538628575358403,1.6673684709043057,-0.21029209935158222,0.07215323682176132,-2.934297066911787,0.46900894303937124,0.738237230816162,Islamabad,1
-1.26985267778009,-0.5360324782223401,-1.8439378985324093,0.9932394716219273,0.9671781224389495,0.7773640012078223,-1.6569646825746829,0.4939773822056448,Lahore,0
0.2630740689129911,0.9492099031480212,2.0531035457811804,-0.8427632223603396,-0.9983067752910549,-0.0018199700981353407,1.8587455672698505,0.5187930174517212,Lahore,1
-1.0228971398653668,-2.3919791961116235,0.8067004447355455,0.677303505707058,-0.38245239766929023,-0.5370554798634336,1.051447575439469,-1.9759632998916197,Lahore,0
1.2651364692181137,2.4336868715946967,0.27581903321239,-1.9092638998944906,-0.19578527096858134,-0.22641948107120657,-0.22244454370791544,-1.0422715880472484,Islamabad,1
3.7617848195742107,-0.4833502168446764,0.40418878587675267,2.932285707460853,-0.7717408145967823,3.2675645286202477,5.104680512282947,-0.497961846817842,Lahore,0
-0.9956516871896914,-1.9499176583721782,1.4346962901195757,-0.9071040012194483,0.8635282425215212,-1.2056565081943995,1.2930044771354998,0.17146931759039094,Islamabad,1
1.350407988347046,1.564161824498619,-1.1738379263047318,-1.3526167613680138,-0.3652808582038849,2.0136717835620024,1.2537212744810264,2.387967705524732,Lahore,1
-1.6079143227844837,-1.0698087180817317,-1.1137075263160183,1.5761372701554328,-0.2728445463401307,2.5703151293584203,1.0180740740728038,0.9701750825678591,Karachi,0
-2.137341051351207,-2.09862979315163,-3.491572721309938,0.28143036952607803,-0.43229517910733023,2.9381291794175843,0.04921847652768119,1.2727147339712648,Karachi,0
0.19514685801043186,-0.7592431976853034,3.1586251866005455,1.453854016503123,-0.9546181019500601,-2.2554342743853373,0.6415653452691503,0.5182189504454116,Karachi,1
0.2564604746395027,-1.2951366998916647,1.0988875903903816,0.06455439867649948,-0.4124790118879367,-2.379999518347374,-0.5582236849225912,-0.7386974983295628,Islamabad,0
-1.3599187357959073,-2.0461703930160335,-0.9432151509007054,0.26283328949551166,0.40226807720129804,1.6328423626225843,1.4928887413566478,1.32099578954071,Karachi,0
-0.432986939310151,-1.1113634968249435,1.2197544539928735,1.6487895036002458,-0.8839988567464406,3.1838246812203925,4.619434659439329,0.13249714349564554,Lahore,0
-0.3067035038620092,-1.138564329560395,1.5230467821043434,0.879694445391214,0.06188335288713521,-1.7356692059855474,-0.15786183081393967,-0.927553330811728,Islamabad,0
-0.9867283961325839,0.29912571654593223,3.0805532400393374,1.6879437286128747,-1.1997252650902135,-2.395358950588039,-1.034101694114966,0.6989196850807888,Karachi,0
1.5370619054247499,-1.1121197628737858,0.9167923419218811,1.0046412739981718,-1.8927621775900518,-1.6059942163569527,0.2687312047266206,0.31149085879778987,Islamabad,0
-2.297774570083412,-1.1829212166264405,3.934851674817397,-0.42955500628414156,-0.2378070374259397,-2.8797354108739714,0.5016288110193088,0.46643128741231693,Lahore,1
0.7841613207894067,-0.8169012809637517,2.283642986357698,1.3547210242043546,0.8942327745009349,-2.844969609997534,-0.49658275015544084,-0.7663225247814263,Islamabad,1
-2.7047524516053274,-0.9069581822770776,-3.5470539841957676,1.4808892609988509,-0.2217814037161355,2.2908431609425337,-2.3445458534087265,0.9693693024080543,Lahore,0
-0.8105578286620165,0.563228709932712,-1.1427337407940459,-1.4035261794411165,-0.23644883673585937,3.5449545910437243,2.5894443863595162,-0.11961962436877134,Islamabad,1
0.2460509065654748,-0.48729791874705397,0.4851875611875347,1.08026968603295,0.15875605093754283,2.016284669811816,2.7444798821657175,1.156006669451127,Islamabad,0
-2.4123039501800694,-0.8461313342453775,-3.3749971276225983,2.2769644525100157,1.2685832356474693,4.532302943259415,0.10198431846321498,0.491412756355527,Karachi,0
-1.933390612335021,-1.3426869532885415,-4.039090993632669,0.8013899424593363,-0.14365952989711814,3.1602144756462613,-0.8806350395246361,-0.1650805650030461,Islamabad,0
1.6249718100759818,2.424827055560355,0.3231191923740151,-1.2471183103233803,0.6264346724539442,1.2003384277336793,1.331544283796592,-0.0799084526625497,Islamabad,1
1.5538358543091877,0.7829688891633998,3.399132780870246,-1.4279658815505076,0.4790031433927589,-3.582186059308545,0.2285660411012368,-0.861309579697108,Lahore,1
1.7216067264747574,0.22374122266841523,1.022263319549782,0.6997359529247097,0.31996519114516303,-0.017819092892720125,1.4373274119342578,-1.4069434005131694,Karachi,0
2.5604758494394817,-1.1487433700816814,-0.017217566486744662,1.051310981487338,1.8076085077692632,0.7775609615711097,2.5338976617248727,0.5061576554607123,Lahore,0
0.9554967668069045,-0.05847636113034116,1.337412860537473,-0.3703181559680423,0.034887947089408566,-1.215649875324176,0.6586571088645707,-1.3755108895687427,Islamabad,1
-0.10771229372235536,-1.3404278937529757,1.1656116681341973,0.061826115818884086,1.0895365830766406,-3.3439751094625345,-1.7217423344161058,2.3654077719999735,Karachi,1
-1.0348859923804403,-1.0599787945623804,-0.4734689050089629,1.7364896835233152,1.1196877785533812,3.425047158743343,2.827505239832308,0.28305316225865373,Lahore,0
-1.044425110620512,-1.6766649092427577,-1.9549934823956625,-0.13882681418807707,-0.023050556085466193,1.0671221621399563,-0.06663792640604993,1.2785751679393744,Karachi,0
-0.6163388420055818,-1.0919842155854127,0.7963358871997435,1.7619240263519984,0.1351903409873859,3.3096912221047377,4.185036094715285,-0.3262337044413596,Islamabad,0
0.8937003230454591,2.3816991589023973,0.3532780037488982,-1.4702380949680232,-2.208280776228252,2.9720933466256767,3.079843977559452,-0.23058639852361285,Karachi,1
2.7093463432598086,-0.832277732976749,0.19955039749662007,0.8994051238369948,-0.5998220233198494,1.6306074520733085,3.619343976146881,-1.5587869950238415,Karachi,0
-1.3781226226738315,-0.8549632287958979,1.6955075120816991,1.7973228659485283,0.6751370564069208,-1.282555184997497,-0.6132487273293438,-1.716033248310689,Karachi,1
-2.1270179816485992,-1.645836645289187,-1.4602763328356692,1.286299599755555,-0.773029709602703,2.4227223293656595,0.7619343696646086,-0.8707277716437414,Lahore,0
-1.6525684113468844,-1.5587016992104825,2.7442389430842455,1.0870125795761507,-0.9103243419282839,-3.007533319901106,-0.8549347271159065,0.6951652483301405,Lahore,1
0.7322903293235783,-1.288947615804565,1.7508965465397521,0.2513626583219284,-1.9632891478389742,-2.611799990916254,-0.00632214903588546,0.4608248654038653,Islamabad,1
1.1660583266411944,-3.0967098539358506,4.656437581041337,0.5055314865104172,1.2270345970488723,-6.973736666561165,-0.6139030626685285,-1.580603940809169,Lahore,1
-0.4591134811612747,1.1088578964443478,-1.4931549207498969,-0.9934305501898775,1.7159076311326944,3.090498985043751,1.3688732859938126,-0.09752538374562343,Lahore,1
1.0857411623249047,-0.5226502493423995,0.8934198961103244,0.18893966566214382,0.957993941480019,0.8516715268584152,2.6795456287549646,0.663545618498435,Islamabad,0
0.8715472702756518,2.949769474268628,-1.5026760288770333,-2.200812270602925,-0.8937460190837143,3.6819190755019164,1.9291099383335988,-0.3879649689074522,Islamabad,1
-1.8615238566514885,-0.5886411367819857,-0.4761381774579194,2.7898534011182408,0.3019609001717647,4.045155976103645,2.3245963505498928,-0.547407522766873,Karachi,0
-3.4714160598157497,-0.37459403084518184,-1.2368453230095238,1.596755409625469,-0.39711533156785284,0.973358798691035,-2.3372714682442104,-0.04147177799914767,Lahore,1
-1.2053985868534234,-1.5238650206258475,1.611387806973639,2.1030554254622897,2.5299277492519523,-3.0771246271902806,-2.269206017170391,-0.993593003931448,Islamabad,1
-2.491864670613829,-0.19299848341308823,1.8009431955995006,6.036792892920811,0.3461173287977227,-0.6907747605210407,-2.642417775945787,0.49201428056689855,Islamabad,1
0.8031492574813893,-2.1056093957849433,3.620487686743051,0.13213843462720298,0.13659739558875236,-4.964495002531665,-0.12233915457272304,0.025385277972271716,Lahore,1
0.08418412780020379,2.910244982852319,-0.8557197849925793,-1.626275308275636,-2.4036686011005304,3.804801654707131,2.089245288279873,1.3924559414830675,Islamabad,1
1.1146155184885522,2.232805211904827,2.2648757802500485,-1.6658712398622726,-0.28483693774220137,-2.518630840481571,-0.8448514553344133,-0.10619409003975315,Lahore,1
-0.1259288232273278,-0.7626155741538134,-0.9337609899865892,1.0824585340491133,-2.252793394731339,3.4145055671292024,2.8943313334444705,0.3359681734405766,Lahore,0
-2.5252387535683902,-1.354116218403695,-2.8262113184936215,1.709534530358435,-0.10813899039141675,3.719699444382757,0.26983235960380714,1.1121006192213385,Karachi,0
-1.9647151531146676,-1.3239458735789928,1.6438402100080136,1.489433264963779,-0.8596135138784541,-1.7988659660527961,-1.0896912690953482,-0.8905688105910143,Karachi,1
1.397042713048661,-0.17481537929178315,1.3636531549494708,1.2309667897022307,-0.06357353918612146,-0.5262793709010974,1.097662045215939,-1.4509278911112242,Lahore,0
-2.5274409584956503,-1.4885874973573863,1.1362995050826652,0.20697352656074064,0.731898069234381,-1.1572702426603032,-0.5225364199120225,1.25451870238119,Karachi,1
-2.0552393387728456,-1.0293148614779613,-0.04802598276337622,1.3867448130429576,0.9468075665118705,-0.8107563952525644,-1.8737371923611668,0.055002936033374625,Islamabad,1
-1.891374699369599,-1.236477789983621,-1.6535249256201618,1.6152517760332707,-0.0919684662030466,3.322178505398144,1.273851826099392,-1.081914368713133,Lahore,0
0.38282390685451784,0.8956510006692953,2.207793349513514,-1.1463547805290661,-0.18820243877282114,-0.4093811253301397,1.7828850350778596,-0.10358685340578061,Islamabad,1
-1.827840559246357,-1.2426555498930019,-1.8010990835611742,1.957230138523972,-2.712612563810438,4.392605611454819,2.215534171851501,-0.14945569316498877,Karachi,0
1.0974017952436166,-0.781390238959356,0.997265884774769,1.2541949599855913,0.8193732681394064,-0.17967856058326004,1.3772851668756072,0.42388948244398605,Lahore,0
0.4631074741011141,-0.9962577064079017,0.4386622203641424,-0.16003944584059981,-0.49156193901893,0.33240161082561326,1.802063564217941,-1.4127257589005562,Islamabad,0
1.3085304134603704,-0.49505406198404245,1.7271004137750894,-0.4135009186528287,-1.33656850031492,-1.2021362795398967,1.5631542094649562,1.336657357758983,Islamabad,1
-0.04543900749676488,-1.2089219519885774,-0.27379798117254395,-0.36678290705102623,-0.8953543736592,-0.3767332820266339,0.27662157536796206,1.0628536930332164,Karachi,0
-0.26614630248462934,0.39572427178685365,2.569492147675607,1.9690614834912576,1.1955313880867093,-0.6637448762038316,0.577583712474173,-1.5189697808133147,Karachi,0
3.665126632910486,-1.0588667664572136,-0.9104535051684737,0.6234141905216661,0.6087355891244169,2.3943616938204197,4.136188578231767,-0.5571305725722312,Karachi,0
0.25215915356496277,-0.2320033754926364,1.7055751915338386,1.1006809044757895,0.6137708557899086,-1.0302021065487061,0.3769897256715823,0.3754558576272528,Karachi,0
-0.24762366004137082,2.789408283414257,0.4495995636796907,-1.7583052112706168,-0.3432059268430377,1.9677757051788158,1.302969333255981,-2.085792438905004,Karachi,1
-5.185669473453512,0.19864051090491475,-0.5367533803543463,3.462010822183149,1.0108397350203135,1.8219561722072086,-2.7554816855430513,3.529055187570484,Islamabad,1
-1.2426781977972494,-2.660669178618024,0.7420519469262048,0.3989245331035213,-0.7668640380045524,-1.3224236114873278,0.30072629233281967,0.06807226924862103,Islamabad,0
1.3811401423736411,-1.3680678402386552,0.45993881571167594,1.2882416089519393,1.0268946182579144,1.1234863227140797,2.8364815094841402,0.5995775412453558,Lahore,0
-0.6774183347262543,-2.476160787256318,-1.9586378375181765,-1.8542418304699622,-0.22800572680971787,-1.2781001387062783,-1.2272329736399765,-1.4069774621039888,Karachi,0
0.34345952543858405,3.490791161610946,-0.36489025253225216,-2.1774177872904703,-1.3189684983025107,2.119973605379203,0.658088750971078,0.020106466869098387,Karachi,1
-0.30919121203237654,0.8602859598860686,3.2748245722582885,2.4588772541465524,-0.7641867866378464,-1.4618209279883692,-0.1605085633369998,0.8761739316930753,Islamabad,0
1.5428899522278672,0.4610532098195663,2.329580360541881,2.664648649438,-0.34718649511226246,-0.13563525569845633,1.5294779292570433,0.7708022199879712,Lahore,0
0.6323938936559756,-0.7095005396483802,1.9727330075419407,-0.06755835250906805,2.64201191049262,-1.8822178186274539,0.7047614954488344,0.5980991550474662,Lahore,1
2.4744485305551294,3.31112891952983,3.636341932854928,2.7427040098521616,1.1186323341542117,-0.1692784225821674,1.257787314944802,0.013043374376952133,Lahore,0
0.45809908887899,-0.8994233681833603,1.4401379839356756,1.0073616801450245,1.959837254744675,-1.2491708308994303,0.4783831680034849,0.4506130494313883,Islamabad,0
-1.6233944999008094,-2.7909233144846457,-1.5316291721719493,-0.6752546694528245,1.5941779562040121,0.7483424031955164,0.6941610380508876,0.10353815394917538,Karachi,0
0.83795574813281,0.7603555584767763,1.044048042571824,-0.791279040335533,0.5793467597567757,0.41205938850174667,1.7269678730719442,1.4120268785432495,Karachi,1
0.041078183287753145,-0.7427776427168984,0.17591695347041347,0.7702493775815298,0.6909109573921928,1.8724294230280576,2.477717341052868,-0.44480683817049027,Lahore,0
1.2273943957466198,3.1842582393824945,0.09201879748338249,-0.9973100461876464,0.16058943317175978,1.635961844923559,0.7517903247683707,1.3621324036850793,Lahore,1
0.7696447910247073,0.7585894756873035,5.066061280449542,-0.7941962844277018,-0.1090234199634638,-4.72566187082925,-0.045048027597432094,0.03437530902646009,Islamabad,1
-1.9025443517898109,0.009802479646078055,-0.46567629855453907,1.9778110773830824,-0.6308455507908564,0.17277720385138612,-2.079091681409695,-0.29786680495686124,Islamabad,1
-1.1035116299832057,-1.7843244606269943,-1.4432689864800525,0.011686716110671957,-0.29882008902920415,0.9002640567634523,0.2362249549177562,-0.35824437790750796,Karachi,0
1.0965211265852872,-1.6561292100667004,2.118377914507726,-3.8892841897956423,-0.7202120210067899,-4.638642118998347,0.2596428999139675,-1.125654967800585,Lahore,1
1.6916757767040118,-1.073190055218948,0.4966182891306594,0.1777219727368985,-1.2395622860802396,-1.4734836640392852,0.3958489134329156,-1.5028706086823893,Karachi,0
0.32316132537187914,0.9679233181127666,-0.014016282783710698,-2.26723675233704,0.6722934080404022,1.5856568308686474,2.1880854307186643,-1.5004765491630017,Islamabad,1
2.6288244150551856,-1.7681795560286013,-0.22888483762284673,1.242495884462358,0.13416641599584353,1.3498730719445335,3.3477504039320793,0.42834205066072495,Islamabad,0
-0.6353698274233974,-0.6949940088593742,2.009221918945861,1.0819444089288979,0.4308624190150374,-2.2178622507773276,-0.7749706505320935,-1.2756826599957316,Lahore,0
2.0935780307390335,-0.13241906960228944,1.1365231196024626,0.6575928713679788,1.2525407310292307,-0.279032728938487,1.7164147051592078,-0.7790194215199856,Lahore,0
1.0126671952545716,-1.4897776643229508,1.4920817529334638,0.8939649044858899,-2.1098382406256415,-3.132544788752003,-0.8250750620605283,1.3393265894799997,Islamabad,1
-2.058938909969862,-0.11258104577888717,2.6829976131485753,0.5621709016027079,-1.0962203248685651,-2.752422594439435,-1.6274170084556299,-0.0678713816994819,Lahore,0
0.28856436747841085,-1.3603116018066412,1.4205100265852968,1.5822842784072135,0.25617060569427813,-1.2600497701811477,0.4406641722749173,1.193311005927126,Lahore,0
-1.2695824710491617,-2.0915410107844856,3.4413032767024117,0.44479956366969176,0.2408767572004076,-3.4393713595429873,0.18860322509944494,-0.6656934648935469,Islamabad,1
-2.6682572880374242,-1.9366490827944565,2.394748443059443,2.85090129899102,-0.9783079498224979,-1.9437402814461862,-1.0100611016323255,1.7984800871381175,Lahore,1
0.33679941951281556,-0.5674255152656674,1.0997279098928516,1.0985699648569083,0.4360057752225798,-0.014536235792963594,1.1857119195284795,0.8438395096417373,Islamabad,0
0.7286796832784743,0.6941168645895465,1.328502813769254,-0.7341789879371816,0.5704211733607956,-1.1548550950143441,0.22889954962442194,-0.33143137128150285,Karachi,1
1.308362094250413,-2.8607575264125638,4.175219206448558,0.3913600141464624,0.954085102156628,-6.169749372924618,-0.23780871929240877,1.2184802148716865,Karachi,1
-1.4957764854156506,-0.8169870555321109,1.6252856659220911,2.2656320678728505,0.44231686816448523,-0.8188806056427321,-0.4475874513214163,-0.7507296070055988,Islamabad,1
2.3274990415301975,1.176980243252641,2.4444345704000914,2.641161044816,-1.4704895512312506,0.11934101568496006,1.845734997990744,-1.262769775698564,Islamabad,0
-0.618062885401986,-2.6192350268351676,1.7548329256114537,0.26087300510709077,1.1166812750675223,-3.5266257616714762,-0.8002592191750313,0.2320946379285372,Karachi,1
1.472391887644657,-1.169381197427751,0.3814538621435398,0.0007743704354001846,-0.40980124379353305,-0.8938621291262184,0.9543036266317138,0.7833587105240313,Islamabad,0
-3.9015705156914886,-1.1221642873782351,0.6948662663392269,0.24013963974876018,-1.7106033544365142,-0.295423408066989,-0.9779583262016563,-0.3930902007014615,Lahore,1
1.5667514390216626,-1.8098485332491832,0.04784099207160608,0.13323574472265087,2.9356579023277782,-1.0603416647558634,0.8766357124903854,-1.0733280322228955,Karachi,0
1.0860999336871995,-0.1762611322907508,1.954418658631715,0.8097432712889504,-0.1330031639300636,0.806547053766412,3.1828298908773593,-1.320892282506161,Islamabad,0
-1.102169489525588,-1.3037400593259414,0.5140987470603666,0.3000263237435249,-1.3472539175813492,-2.087030060101622,-1.6050674170752823,-0.8987998102438376,Lahore,1
-0.6921645825876122,-1.6104709775700061,1.6501530668144493,0.1191572326084307,1.7445838700752485,-2.8915683776600885,-0.8760804925318658,0.8598335614674577,Lahore,1
0.6766815986456355,-1.4329645512382054,-0.09118687038298812,-0.9487081658925541,0.452067838259671,-1.0256849489267765,0.5045477279159183,-0.3559740843858328,Islamabad,1
-0.5271617586493859,-1.6971655257566376,-0.9063033582822756,-0.585130674899969,1.3025903967862316,-0.08082874138327845,0.160045684550276,0.1376619408680461,Lahore,0
-0.29959379384763263,-1.5550337272185906,3.054564721346826,0.008614747245305754,-1.2261793578126834,-3.780583548816173,-0.26485469114934246,2.196646054978954,Karachi,1
0.2751292342963516,0.7647374681982144,1.1664791896486242,2.96549324028849,0.8642483846986365,0.2113343184200747,-0.2270414681135713,-2.7075438553811773,Lahore,1
1.5676880756837739,0.027660941815881523,2.5791220892152324,0.9152079888026828,-1.829681815208083,0.85694150353463,3.921549554231105,0.6159670060468382,Lahore,0
-0.9141787320159015,-2.379517816616371,-0.6788764260166786,-0.5883549587603518,-0.16195481694132746,0.6432389645035382,1.4669290545415998,0.43841269949664524,Karachi,0
2.616582374259708,-1.3002496787179738,4.575373253802622,0.26782983714728603,-0.09511164770076601,-5.228566496793065,0.8515731053536637,-0.33303761905376167,Karachi,1
-2.3637800860488642,-1.0358336265852521,-0.30604465944044135,3.0483637203509377,0.0923767916399243,4.8600483964258485,3.3445725435501705,-1.5646221273358043,Lahore,0
0.6841247581043151,-0.47677844881465326,0.9987502746860577,-0.06240999888610177,-0.6286702470308604,-0.9449385643614479,0.6471038984691893,-2.61813319869228,Karachi,0
2.5868706924762703,-0.5474405439390505,-0.08745640917557429,0.6085240157070144,1.9002684243109647,1.4583261798079934,3.0026850900783013,1.0230565552522393,Islamabad,0
-2.259527526140401,-0.6874485687486109,1.6413996511276792,0.9149596468332603,-0.49913895147036563,-1.56670090433315,-1.1893546339503096,1.1971680272478535,Lahore,1
1.616659794243065,-1.563391333393355,3.3293409935707294,-0.22383177262424936,-1.2783526288023244,-4.420240771709866,0.38731535760036107,-0.8954279609250417,Lahore,1
3.324635353857662,0.44285181518268935,3.440339004717403,-0.4264948104697158,0.29523257504060313,-5.477598444106985,-1.1062936572352036,-0.23823367505561752,Islamabad,1
-0.1409612676289288,-0.5416434712492482,-0.48846461148247233,0.4329719769909107,-0.6049067639281748,0.5485004748578912,0.2506606509634356,0.4977883094177774,Lahore,0
-0.18650939914147213,-0.27070740190226794,1.3356964350734208,2.1936040759930706,-0.3686193657856996,3.1066301018282694,3.9663580426401706,0.8070464166066873,Lahore,0
-0.8520899436790219,-0.49307223002737033,-1.1128902465716108,1.4466733615494158,-0.1683004231716427,2.331808895710366,0.7972231088993801,0.5991033318635947,Islamabad,0
1.4645869727156522,0.5916671513232645,2.0703235888133316,1.4976151224245935,-0.411024936503173,-1.2007335166672757,0.43877996216159443,1.0216229840730389,Lahore,0
2.3319054327444024,-2.928193174704786,3.80891904909578,-0.2435026290194071,0.5587238369444854,-5.87414774269232,0.5676651789918636,-0.15647737612315848,Lahore,1
0.2787939784820236,-2.242729396247379,0.6986892688344883,1.4972937821446193,-0.22710600778092602,-0.5943209213625251,1.109810933347267,-0.1417575540275386,Islamabad,0
-1.4228913086628705,-0.36544892419173336,-1.77467281722148,1.4381590913149442,-1.2511991366336779,1.5409784207103523,-1.119562629162742,-1.5325182768296637,Islamabad,0
-0.3838353847391329,-0.5049997563575898,0.16451510642001788,0.36080208671417,-0.34677157676671216,-0.9814310911208598,-0.9279364670544603,-0.5857927234486902,Lahore,0
-3.276583850542455,-2.650330358493248,0.4154842567839544,1.399716224935299,-0.06727746491353453,-2.069605314997163,-2.328618097134343,-1.074661039432863,Lahore,1
0.5264332622637156,0.8053711050582308,0.11485458221162148,0.4047505894169724,-0.3672039342117483,0.0019352998716487186,-0.3387368591647163,0.2875639051673281,Karachi,1
1.7203531101037959,1.7341986356138932,-0.20056105740322971,-0.5107943644863044,1.1400678464951604,1.1044490584683377,0.9291602088022635,-0.8370901336150396,Islamabad,1
-1.2287547656999813,-0.9961397156031695,1.4014237270705905,1.6651378195823914,0.1802948805034444,-1.1776821118232152,-0.5577852134746832,-0.8148681489093441,Islamabad,1
0.4292744388966727,-2.1755129770790136,0.735160329366167,0.8248235987493124,0.4094385306422523,-1.564780144505657,0.3747160039730911,-0.2766717717191454,Lahore,0
-4.08759756209966,-0.309332878458652,0.5436595879836108,2.109291375661824,-0.526555133136702,0.3469931009946316,-1.8473521989344222,-1.3223474346832955,Lahore,1
-1.2424343146627765,2.307357826914207,0.2594636340208929,-1.8738223328458259,-0.10496770756362395,3.4278127316956324,2.6095173215606944,0.6127907415832897,Lahore,1
-0.5945713546843272,-0.6303047893735656,-0.752409014452781,1.4467274355462723,0.7245917787231225,3.127821541756561,2.269527299311081,0.4484854541964401,Lahore,0
